ID_CTE,CLASE,TIENE_ALT,TIENE_APOLO,TIENE_TDC,TIENE_SEGUROS,TIENE_BXI,TIENE_HIJOS,TIENE_AUTOS,TIENE_BIENES,TIENE_ESTUDIOS,TIENE_TELEFONO,TIENE_MAIL,FILENET,TDC_COMPRA,TXN_SUC,TXNS,ACTIVO,NH_N2,NH,TOTAL_ALT,TOTAL_APOLO,TOTAL_TDC,TOTAL_SEGUROS,SDO_CAPTACION,SDO_CORTE,MONTO_NOMINA,PORC_GASTADO,ANIO_ALTA_CTE,GENERACION_CTE,ESTADOCLAV,ESTADODES,FUENTEINGDES,INGRESOSMENDES,SEGMENTOMKTDES,SEXO,ESTADOCIV,REGIMENMAT,FECHA_INFORMACION,FAMILIA,TOTAL_PRODUCTOS,LEYENDA,BANCA,BANCO,NUMEROCIF,VISTA,BXI,EMAIL,HIJOSNUM,AUTOSNUM,BIENESNUM,TRATAMIENTO,NIVELESTDES,ESTATUSDES,TIPOTEL1,CODIGOPOS,ANIO_MES_ALTA_CTE,ANIO_NAC_CTE,ANIO_MES_NAC_CTE,CLUSTER,TOTAL,Municipio
1.03E+11,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,91187,102690,26391,-74.3,2011,Generacion X,3,BC,Sueldo,$ 15001 A $ 35000,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,29246696,1,1,22,0,0,0,ND,Secundaria,Activo,0,22410,2011-1,69,6901,19,1,SIN MUNICIPIO
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,3804,6972,7330,5.12,2017,Generacion X,11,GTO,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO,F,S,D,10/31/2020,1,1,CON CAPACID,Comercial,BANORTE,50700525,1,0,19,0,0,0,ND,Carrera Tecnica,Activo,0,37355,2017-0,74,7410,13,1,Leon
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,387,1257,0,1.00E+21,2019,Generacion Z,32,ZAC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60258508,1,0,0,0,0,0,ND,Otros,Activo,0,99000,2019-0,1,101,3,1,Fresnillo
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,7,2487,37237.23,2020,Generacion X,32,ZAC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63988828,1,0,0,0,0,0,ND,Otros,Activo,0,99000,2020-1,77,7710,3,1,Fresnillo
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,106,1330,926,-30.35,2019,Generacion X,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,60086900,1,0,0,0,0,0,ND,Otros,Prospecto,0,66438,2019-0,73,7310,19,1,San Nicolas de los Garza
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,41,41,0,1.00E+21,2019,Generacion X,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,57028708,1,0,0,0,0,0,ND,Otros,Activo,0,83344,2019-0,77,7703,3,1,Hermosillo
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,19,6,3729,58624.4,2019,Generacion X,28,TAMPS,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,58480242,1,0,0,0,0,0,ND,Secundaria,Activo,0,88790,2019-0,71,7110,3,1,Reynosa
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,161,999,7399,640.56,2020,Generacion Y,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,M,X,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,64080124,1,0,0,0,0,0,ND,Primaria,Activo,0,22635,2020-1,88,8809,3,1,SIN MUNICIPIO
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,916,176,0,-99.99,2016,Baby Boombers,25,SIN,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON SALDO,Comercial,BANORTE,48786839,1,0,0,0,0,0,ND,Otros,Activo,0,80300,2016-1,64,6408,19,1,Culiacan
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion X,23,Q ROO,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,58665426,1,0,0,0,0,0,ND,Secundaria,Activo,0,77710,2019-0,69,6901,3,1,Solidaridad
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,401,16,7178,46179.94,2019,Generacion Y,2,AGS,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59757167,1,0,23,0,0,0,ND,Otros,Activo,0,20000,2019-0,94,9405,3,1,SIN MUNICIPIO
1.03E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,38,38,0,1.00E+21,2011,Generacion Y,5,CAM,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,29456508,1,0,0,0,0,0,ND,Otros,Activo,0,24050,2011-1,93,9307,3,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,56,50,6328,12610.14,2019,Generacion X,8,CHIS,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,59993149,1,0,0,0,0,0,ND,Preparatoria,Prospecto,0,29000,2019-0,74,7409,13,1,Tuxtla Gutierrez
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,449,305,7537,2371.91,2018,Generacion Y,11,GTO,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55053103,1,0,21,0,0,0,ND,Carrera Tecnica,Activo,0,37000,2018-0,95,9503,3,1,Leon
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,162,1453,7175,393.93,2018,Generacion X,32,ZAC,No Identificado,No Identificado,PERSONAL MASIVO,M,U,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55752283,1,0,0,0,0,0,ND,Otros,Activo,0,98615,2018-0,78,7805,3,1,Guadalupe
1.03E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.00E+21,2012,Generacion Y,15,MEX,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,M,U,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,30141767,1,0,0,0,0,0,ND,Otros,Activo,0,50150,2012-0,86,8606,14,1,Toluca
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,757,38,6705,17590,2018,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,56115146,1,0,0,0,0,0,ND,Otros,Prospecto,0,66000,2018-1,99,9903,13,1,Garcia
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,686,100,3785,3693.73,2020,Generacion Y,32,ZAC,No Identificado,No Identificado,PERSONAL MASIVO,M,U,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63619682,1,0,0,0,0,0,ND,Otros,Activo,0,98659,2020-0,87,8712,3,1,Guadalupe
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63335528,1,0,0,0,0,0,ND,Secundaria,Activo,0,21080,2020-0,87,8712,3,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-66.66,2020,Generacion X,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,61118471,1,0,0,0,0,0,ND,Otros,Activo,0,21000,2020-0,72,7212,19,1,SIN MUNICIPIO
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,188,62,8485,13499.93,2016,Generacion Y,3,BC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,46269889,1,0,0,0,0,0,ND,Secundaria,Prospecto,0,21350,2016-0,84,8408,13,1,SIN MUNICIPIO
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2010,Generacion X,24,SLP,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,26112442,1,0,0,0,0,0,ND,Carrera Tecnica,Activo,0,79030,2010-1,71,7109,13,1,Ciudad Valles
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1064,502,4824,861.39,2017,Generacion Y,15,MEX,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,51856326,1,0,0,0,0,0,ND,Preparatoria,Activo,0,54190,2017-0,88,8808,13,1,Tlalnepantla de Baz
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,304,21,0,1.00E+21,2016,Baby Boombers,28,TAMPS,Ingreso por Ventas,$ 10001 A $ 15000,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,47318676,1,0,16,0,0,0,ND,Otros,Prospecto,0,87554,2016-0,51,5104,4,1,Matamoros
1.02E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1.00E+21,2009,Generacion X,26,SON,Sueldo,$  7501 A $10000,PERSONAL BASICO,M,C,S,10/31/2020,2,2,CON GASTO,Comercial,BANORTE,23660964,1,0,0,0,0,0,ING,Licenciatura (Profesional),Activo,0,83174,2009-1,69,6901,14,1,Hermosillo
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,38,1,316,52600,2020,Generacion Y,28,TAMPS,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63546345,1,0,0,0,0,0,ND,Otros,Activo,0,88780,2020-0,83,8305,3,1,Reynosa
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion X,16,MICH,No Identificado,No Identificado,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,56015538,1,0,29,0,0,0,ND,Otros,Activo,0,61506,2018-0,75,7509,3,1,Zitacuaro
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,2025,3941,10965,178.23,2017,Generacion X,29,TLAX,Sueldo,$  4001 A $ 7500,PERSONAL BASICO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,50069371,1,0,24,0,0,0,ND,Otros,Activo,0,90000,2017-0,68,6811,13,1,Tlaxcala
1.04E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,328,287,5541,1832.07,2014,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,38136082,1,0,0,0,0,0,ND,Otros,Prospecto,0,26200,2014-0,95,9512,13,1,Acuna
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,6,6,0,1.00E+21,2020,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,X,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63355999,1,0,0,0,0,0,ND,Otros,Prospecto,0,52140,2020-0,88,8801,13,1,Metepec
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,91,16,7104,45669.97,2016,Generacion Y,6,COAH,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,46431840,1,0,20,0,0,0,ND,Otros,Activo,0,26200,2016-0,95,9505,13,1,Acuna
1.05E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.00E+21,2014,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,40857635,1,0,0,0,0,0,ND,Otros,Prospecto,0,53218,2014-1,93,9304,14,1,Naucalpan de Juarez
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,416,15,4742,30811.27,2011,Generacion Y,8,CHIS,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,27023322,1,0,0,0,0,0,ND,Otros,Activo,0,29710,2011-0,81,8107,13,1,Huitiupan
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1750,1754,0,1.00E+21,2009,Sin Generacion,24,SLP,Otros,$  4001 A $ 7500,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,23756567,1,0,0,0,0,0,ND,Primaria,Activo,0,79600,2009-1,26,2606,4,1,Rioverde
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion X,6,COAH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62569499,1,0,0,0,0,0,ND,Otros,Activo,0,27900,2020-0,78,7806,3,1,Francisco I. Madero
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,42093,19317,35988,86.29,2010,Generacion X,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,24604399,1,0,27,0,0,0,ND,Secundaria,Activo,0,32553,2010-0,69,6901,13,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,256,24,6038,24706.9,2020,Sin Generacion,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62640420,1,0,0,0,0,0,ND,Secundaria,Activo,0,22245,2020-0,0,8,3,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1716,1986,5724,188.17,2019,Generacion X,15,MEX,No Identificado,No Identificado,PERSONAL MASIVO,F,U,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60889116,1,0,19,0,0,0,ND,Carrera Tecnica,Activo,0,52966,2019-1,79,7909,3,1,Atizapan de Zaragoza
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3218,4442,10846,144.17,2018,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55079592,1,0,0,0,0,0,ND,Otros,Prospecto,0,64510,2018-0,87,8704,13,1,Monterrey
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,331,41,4120,10009.81,2020,Generacion Y,30,VER,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,64008246,1,0,0,0,0,0,ND,Otros,Activo,0,91700,2020-1,97,9709,3,1,Veracruz
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,19,NL,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63978670,1,0,0,0,0,0,ND,Otros,Activo,0,65563,2020-1,96,9611,3,1,Ci?nega de Flores
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,1.00E+21,2020,Generacion Y,14,JAL,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61516325,1,0,0,0,0,0,SR,Primaria,Activo,0,47504,2020-0,80,8008,3,1,Lagos de Moreno
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,816,3131,11377,263.38,2020,Generacion X,6,COAH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61390241,1,0,0,0,0,0,ND,Otros,Activo,0,26284,2020-0,67,6703,3,1,Acuna
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,120,9,3090,34233.33,2020,Generacion X,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63275164,1,0,0,0,0,0,ND,Otros,Prospecto,0,45030,2020-0,79,7901,13,1,Zapopan
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62646923,1,0,0,0,0,0,ND,Otros,Prospecto,0,51017,2020-0,81,8107,13,1,Villa de Allende
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Baby Boombers,11,GTO,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61618916,1,0,0,0,0,0,ND,Otros,Activo,0,36260,2020-0,63,6310,3,1,Guanajuato
1.05E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.00E+21,2015,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,41733386,1,0,0,0,0,0,ND,Otros,Prospecto,0,55620,2015-0,92,9212,14,1,Zumpango
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,608,3,0,1.00E+21,2020,Generacion Z,9,CHIH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62812372,1,0,0,0,0,0,ND,Otros,Activo,0,32696,2020-0,2,201,3,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,16,MICH,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,64129315,1,0,0,0,0,0,ND,Otros,Activo,0,59256,2020-1,82,8201,3,1,Yur?cuaro
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,57866976,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,25110,2019-0,82,8205,9,1,Saltillo
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion X,30,VER,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59559794,1,0,0,0,0,0,ND,Otros,Prospecto,D,96056,2019-0,72,7209,9,1,Acayucan
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1.00E+21,2017,Generacion Y,31,YUC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,51327484,1,0,0,0,0,0,ND,Secundaria,Prospecto,D,97930,2017-0,84,8401,9,1,Peto
1.08E+11,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,51,0,0,1.00E+21,2019,Generacion Y,1,CDMX,Sueldo,$ 35001 A $ 50000,PERSONAL MASIVO,F,C,S,10/31/2019,4,1,CON GASTO,Comercial,BANORTE,58673733,1,1,30,2,0,0,ND,Licenciatura (Profesional),Activo,C,15990,2019-0,85,8504,17,1,SIN MUNICIPIO
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion X,10,DGO,No Identificado,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,56139948,1,0,0,0,0,0,ND,Primaria,Activo,C,35025,2018-1,74,7408,9,1,Gomez Palacio
1.06E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,280,1,3274,409087.5,2016,Baby Boombers,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,48725364,1,0,0,0,0,0,ND,Primaria,Prospecto,C,32695,2016-1,61,6106,9,1,Juarez
1.09E+11,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.00E+21,2019,Baby Boombers,12,GRO,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59798345,0,1,21,0,1,1,ND,Licenciatura (Profesional),Prospecto,C,40080,2019-0,63,6309,10,1,Iguala de la Independencia
1.06E+11,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,1.00E+21,2016,Generacion X,21,PUE,Prestacion de Servicios,$  7501 A $10000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,48870442,2,0,0,0,0,1,ND,Primaria,Prospecto,C,75766,2016-1,76,7605,1,1,Tehuacan
1.06E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,63,63,0,1.00E+21,2016,Generacion X,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,48014646,1,1,18,0,0,0,ND,Otros,Prospecto,C,44710,2016-0,73,7306,2,1,Guadalajara
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2,2,0,1.00E+21,2019,Generacion X,24,SLP,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,S,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,59479041,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,78000,2019-0,71,7110,9,1,San Luis Potosi
1.05E+11,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,45937,43550,0,1.00E+21,2014,Generacion X,21,PUE,Sueldo,$  4001 A $ 7500,PERSONAL BASICO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40056865,1,0,23,0,1,1,ND,Secundaria,Prospecto,C,75855,2014-0,79,7905,1,1,Tehuacan
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,8,CHIS,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,57758687,1,0,19,0,0,0,ND,Otros,Prospecto,C,29070,2019-0,81,8105,9,1,Tuxtla Gutierrez
1.07E+11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2017,Generacion X,25,SIN,Sueldo,$ 10001 A $ 15000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,49122389,1,0,0,0,0,0,ND,Sin Escolaridad,Activo,0,80308,2017-0,79,7909,0,1,Culiacan
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.00E+21,2018,Generacion X,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,56494771,1,0,0,0,0,0,ND,Otros,Prospecto,C,32674,2018-1,79,7912,9,1,Juarez
1.08E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion Y,10,DGO,Sueldo,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,56522224,1,1,24,0,0,0,LIC,Otros,Activo,C,34220,2018-1,84,8412,2,1,Durango
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,182,14,2427,17201.49,2019,Generacion Y,31,YUC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59982588,1,0,0,0,0,0,LIC,Licenciatura (Profesional),Prospecto,C,97000,2019-0,86,8610,9,1,Merida
1.06E+11,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,5876,1110,0,1.00E+21,2015,Generacion Y,23,Q ROO,Ingreso por Ventas,$  7501 A $10000,PERSONAL BASICO TRANSICION,M,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,44479159,1,0,0,0,0,1,ND,Otros,Prospecto,C,77539,2015-1,88,8803,1,1,Benito Juarez
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,108,0,838,279233.33,2019,Generacion Y,25,SIN,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60140695,1,0,0,0,0,0,ND,Otros,Prospecto,C,80430,2019-0,81,8110,9,1,Culiacan
